"_wks_percentile_bucket","_wkshell","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","GO","IsSingleNode","layers_ppin","name","NeighborhoodConnectivity","noefftarg","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Phenotype","Radiality","selected","SelfLoops","shared name","shells_ppin","Stress","targ","TopologicalCoefficient","Yali_pheno","Yali_pheno111"
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G48140","103.0","","1","0","0","","0.63741218","false","0","AT1G48140","6","0","","0.0","",""
"10","3","6.00346021","0.0","0.16657061","0.0","1","9","Defense","false","Peripharal","AT5G43470","4.0","","1","0","0","4CND","0.54513998","false","0","AT5G43470","47","0","","0.0","",""
"55","22","4.82468281","0.00335951","0.20726751","0.5","4","8","","false","inner","AT1G59218","18.5","","4","0","0","","0.65230156","false","0","AT1G59218","20","6098","","0.34433962","",""
"55","22","5.00461361","0.00230681","0.19981563","0.5","4","8","","false","inner","AT1G47260","18.0","","4","0","0","","0.63594422","false","0","AT1G47260","20","6584","","0.34803922","",""
"10","3","5.5005767","0.0","0.18179912","0.0","1","9","","false","Peripharal","AT1G45145","4.0","","1","0","0","4CND","0.59085666","false","0","AT1G45145","47","0","EffeTarg","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G44800","103.0","","1","0","0","","0.63741218","false","0","AT1G44800","6","0","","0.0","",""
"20","6","5.2745098","0.0","0.18959108","0.0","1","9","","false","Peripharal","AT1G37130","10.0","","1","0","0","4CND","0.6114082","false","0","AT1G37130","47","0","","0.0","",""
"60","27","4.37831603","0.00230681","0.22839831","0.0","2","7","","false","inner","AT5G58220","27.0","","2","0","0","","0.69288036","false","0","AT5G58220","15","13110","","0.5","",""
"60","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT5G53060","53.0","","1","0","0","","0.69267065","false","0","AT5G53060","15","0","","0.0","",""
"60","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT5G37890","53.0","","1","0","0","","0.69267065","false","0","AT5G37890","16","0","","0.0","",""
"60","27","4.1372549","0.0","0.24170616","1.0","2","7","","false","inner","AT5G37670","39.5","","2","0","0","","0.71479501","false","0","AT5G37670","16","0","","0.51973684","",""
"70","45","3.92733564","0.04688232","0.25462555","0.0","10","7","","false","inner","AT4G35110","10.0","","10","0","0","","0.73387858","false","0","AT4G35110","7","315844","","0.12162162","",""
"60","27","4.18915802","7.4252E-4","0.23871145","0.0","2","7","","false","inner","AT4G32570","29.0","","2","0","0","","0.71007654","false","0","AT4G32570","16","10900","EffeTarg","0.5","",""
"60","27","3.76585928","0.01088822","0.26554364","0.0","4","7","","false","inner","AT4G28640","25.75","","4","0","0","5NO PHE5NOTYPE","0.74855825","false","0","AT4G28640","16","123646","EffeTarg","0.275","",""
"60","27","4.33910035","0.01122272","0.23046252","0.0","4","7","","false","inner","AT4G25920","16.5","","4","0","0","","0.69644542","false","0","AT4G25920","16","65176","EffeTarg","0.25","",""
"60","27","4.11418685","0.00141687","0.2430614","0.5","4","7","","false","inner","AT4G22240","21.25","","4","0","0","","0.7168921","false","0","AT4G22240","16","9760","EffeTarg","0.2724359","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT4G16780","53.0","","1","0","0","2MRP","0.69267065","false","0","AT4G16780","16","0","","0.0","",""
"60","27","4.20299885","4.4753E-4","0.23792536","0.0","2","7","","false","inner","AT4G15545","31.5","","2","0","0","2MRP","0.70881829","false","0","AT4G15545","16","10606","EffeTarg","0.52586207","",""
"65","32","4.00692042","0.01074991","0.24956822","0.0","6","7","","false","inner","AT4G11890","16.5","","6","0","0","","0.7266436","false","0","AT4G11890","13","68988","EffeTarg","0.1741573","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT4G04330","53.0","","1","0","0","","0.69267065","false","0","AT4G04330","16","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT4G01480","53.0","","1","0","0","","0.69267065","false","0","AT4G01480","16","0","","0.0","",""
"60","27","4.10149942","0.0023969","0.24381327","0.0","3","7","","false","inner","AT4G00980","24.66666667","","3","0","0","","0.71804551","false","0","AT4G00980","16","20614","EffeTarg","0.35858586","",""
"60","27","4.15109573","7.637E-4","0.24090025","0.0","2","7","","false","inner","AT3G61790","39.0","","2","0","0","","0.71353675","false","0","AT3G61790","16","12686","EffeTarg","0.52777778","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT3G59470","53.0","","1","0","0","","0.69267065","false","0","AT3G59470","16","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT3G55460","53.0","","1","0","0","","0.69267065","false","0","AT3G55460","17","0","","0.0","",""
"60","27","4.05420992","0.00340198","0.24665718","0.0","2","7","","false","inner","AT3G54390","37.0","","2","0","0","2MRP","0.72234455","false","0","AT3G54390","17","34262","EffeTarg","0.52173913","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT3G47650","53.0","","1","0","0","","0.69267065","false","0","AT3G47650","17","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT3G19895","53.0","","1","0","0","","0.69267065","false","0","AT3G19895","17","0","","0.0","",""
"60","27","4.34025375","0.00182036","0.23040128","0.0","3","7","","false","inner","AT3G14180","20.0","","3","0","0","","0.69634057","false","0","AT3G14180","17","13854","","0.33333333","",""
"60","27","4.20299885","4.4753E-4","0.23792536","0.0","2","7","","false","inner","AT3G09980","31.5","","2","0","0","","0.70881829","false","0","AT3G09980","17","10606","EffeTarg","0.52586207","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT3G07170","53.0","","1","0","0","","0.69267065","false","0","AT3G07170","17","0","","0.0","",""
"60","27","4.26643599","5.0459E-4","0.23438767","0.0","2","7","","false","inner","AT2G45660","30.5","","2","0","0","2MRP","0.70305127","false","0","AT2G45660","17","6768","EffeTarg","0.52678571","",""
"95","47","3.49134948","0.03539528","0.2864222","0.0","8","6","","false","inner","AT2G44950","26.625","","8","0","0","2MRP","0.77351368","false","0","AT2G44950","5","155512","EffeTarg","0.13776882","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT2G44050","53.0","","1","0","0","","0.69267065","false","0","AT2G44050","17","0","","0.0","",""
"60","27","4.37600923","0.00460828","0.22851871","0.0","2","7","","false","inner","AT2G42790","27.5","","2","0","0","2MRP","0.69309007","false","0","AT2G42790","17","26216","","0.5","",""
"60","27","4.37831603","0.00230681","0.22839831","0.0","2","7","","false","inner","AT2G39760","27.0","","2","0","0","","0.69288036","false","0","AT2G39760","17","13110","EffeTarg","0.5","",""
"60","27","4.26643599","5.0459E-4","0.23438767","0.0","2","7","","false","inner","AT2G38750","30.5","","2","0","0","4CND","0.70305127","false","0","AT2G38750","17","6768","EffeTarg","0.52678571","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT2G37020","53.0","","1","0","0","","0.69267065","false","0","AT2G37020","17","0","EffeTarg","0.0","",""
"60","27","4.26643599","5.0459E-4","0.23438767","0.0","2","7","","false","inner","AT2G25650","30.5","","2","0","0","","0.70305127","false","0","AT2G25650","17","6768","EffeTarg","0.52678571","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT2G24590","53.0","","1","0","0","","0.69267065","false","0","AT2G24590","17","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT1G68060","53.0","","1","0","0","","0.69267065","false","0","AT1G68060","17","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G33800","103.0","","1","0","0","","0.63741218","false","0","AT1G33800","6","0","","0.0","",""
"55","22","4.816609","0.01897788","0.20761494","0.0","6","8","","false","inner","AT5G22290","8.16666667","","6","0","0","","0.65303555","false","0","AT5G22290","18","51014","EffeTarg","0.17916667","",""
"10","4","5.81545559","0.0","0.17195557","0.0","1","9","","false","Peripharal","AT1G33560","6.0","","1","0","0","2MRP","0.56223131","false","0","AT1G33560","47","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G32580","103.0","","1","0","0","5NO PHE5NOTYPE","0.72056202","false","0","AT1G32580","6","0","","0.0","",""
"20","5","6.40023068","0.00461095","0.15624437","0.0","3","10","","false","Peripharal","AT5G08520","1.33333333","","3","0","0","","0.50906994","false","0","AT5G08520","47","15634","","0.33333333","Yali","Yali"
"45","20","4.41407151","0.01721542","0.22654821","0.0","4","8","","false","inner","AT1G75690","11.25","","4","0","0","4CND","0.68962986","false","0","AT1G75690","22","60328","","0.25","",""
"15","5","5.40599769","0.00690443","0.18497973","0.0","2","9","","false","Peripharal","AT1G32540","3.5","","2","0","0","2MRP","0.59945476","false","0","AT1G32540","47","23442","","0.5","",""
"15","5","5.25490196","0.0","0.19029851","0.0","1","9","","false","Peripharal","AT1G32380","8.0","","1","0","0","","0.61319073","false","0","AT1G32380","47","0","","0.0","",""
"10","4","5.37831603","0.0","0.1859318","0.0","1","9","","false","Peripharal","AT1G32230","7.0","","1","0","0","2MRP","0.60197127","false","0","AT1G32230","47","0","EffeTarg","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G31817","103.0","","1","0","0","1ESN","0.72056202","false","0","AT1G31817","6","0","","0.0","",""
"25","11","5.34948097","0.00336864","0.18693402","0.0","3","8","","false","Peripharal","AT5G45350","5.66666667","","3","0","0","2MRP","0.60459264","false","0","AT5G45350","34","32228","","0.33333333","",""
"5","2","6.34832757","0.0","0.1575218","0.0","1","9","","false","Peripharal","AT1G31750","3.0","","1","0","0","","0.5137884","false","0","AT1G31750","47","0","","0.0","",""
"45","20","4.43483276","0.0","0.22548765","0.0","1","8","","false","inner","AT1G31540","38.0","","1","0","0","","0.68774248","false","0","AT1G31540","22","0","","0.0","",""
"65","34","5.64359862","1.005E-5","0.17719191","0.0","2","9","","false","inner","AT1G31350","41.0","","2","0","0","","0.57785467","false","0","AT1G31350","12","234","","0.8","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G31050","103.0","","1","0","0","","0.72056202","false","0","AT1G31050","6","0","","0.0","",""
"30","13","4.74279123","0.0","0.2108463","0.0","1","8","","false","Peripharal","AT1G30860","25.0","","1","0","0","","0.65974625","false","0","AT1G30860","32","0","EffeTarg","0.0","",""
"50","22","5.66435986","0.0","0.17654246","0.0","1","9","","false","inner","AT1G30200","43.0","","1","0","0","","0.57596729","false","0","AT1G30200","20","0","","0.0","",""
"90","47","3.90657439","0.00201873","0.25597874","0.16666667","4","7","","false","inner","AT3G48090","31.75","","4","0","0","4CND","0.73576596","false","0","AT3G48090","3","8848","","0.26709402","",""
"30","13","4.31487889","8.6105E-4","0.23175621","0.0","3","8","","false","Peripharal","AT1G29990","6.66666667","","3","0","0","4CND","0.69864737","false","0","AT1G29990","32","4944","EffeTarg","0.35416667","",""
"0","2","1.66666667","0.0","0.6","0.0","1","2","","false","Peripharal","AT5G58380","3.0","","1","0","0","","0.66666667","false","0","AT5G58380","47","0","","0.0","",""
"0","2","1.66666667","0.0","0.6","0.0","1","2","","false","Peripharal","AT3G53760","3.0","","1","0","0","2MRP","0.66666667","false","0","AT3G53760","47","0","","0.0","",""
"0","2","1.66666667","0.0","0.6","0.0","1","2","","false","Peripharal","AT3G10620","3.0","","1","0","0","","0.66666667","false","0","AT3G10620","47","0","","0.0","",""
"20","6","1.0","1.0","1.0","0.0","3","1","","false","Peripharal","AT1G29750","1.0","","3","0","0","","1.0","false","0","AT1G29750","47","6","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G29640","103.0","","1","0","0","","0.72056202","false","0","AT1G29640","6","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G29120","103.0","","1","0","0","","0.72056202","false","0","AT1G29120","6","0","","0.0","",""
"0","2","5.33564014","0.0","0.18741894","0.0","1","9","","false","Peripharal","AT4G20140","3.0","","1","0","0","2MRP","0.6058509","false","0","AT4G20140","47","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G27700","103.0","","1","0","0","","0.63741218","false","0","AT1G27700","6","0","","0.0","",""
"55","25","5.18685121","4.8606E-4","0.1927952","0.0","5","9","","false","inner","HARXLL495","6.0","","5","0","0","","0.61937716","false","0","HARXLL495","17","12952","","0.5","",""
"65","31","5.18454441","5.5043E-4","0.19288098","0.0","6","9","","false","inner","HARXLL492","6.0","","6","0","0","","0.61958687","false","0","HARXLL492","13","14962","","0.5","",""
"65","34","5.1822376","6.7058E-4","0.19296684","0.0","7","9","","false","inner","HARXL149","5.57142857","","7","0","0","","0.61979658","false","0","HARXL149","10","19252","","0.45714286","",""
"95","47","4.19146482","0.05436962","0.23858008","0.09090909","11","8","","false","inner","AT3G03800","13.45454545","","11","0","0","","0.70986683","false","0","AT3G03800","4","297956","","0.10833333","",""
"95","47","4.56747405","0.00365723","0.21893939","0.06666667","6","8","","false","inner","AT1G27300","22.5","","6","0","0","","0.67568418","false","0","AT1G27300","6","23724","EffeTarg","0.1966967","",""
"65","34","5.64359862","1.005E-5","0.17719191","0.0","2","9","","false","inner","AT1G26930","41.0","","2","0","0","","0.57785467","false","0","AT1G26930","12","234","","0.8","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G26740","103.0","","1","0","0","2MRP","0.72056202","false","0","AT1G26740","6","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT1G26660","53.0","","1","0","0","","0.69267065","false","0","AT1G26660","17","0","","0.0","",""
"50","22","4.44867359","6.0706E-4","0.2247861","0.0","4","8","","false","inner","AT1G25490","9.0","","4","0","0","2MRP","0.68648422","false","0","AT1G25490","20","9308","EffeTarg","0.30769231","",""
"70","46","4.05305652","0.01437487","0.24672738","0.0","10","7","","false","inner","AT5G45100","5.2","","10","0","0","","0.72244941","false","0","AT5G45100","7","100452","","0.15","",""
"20","6","5.05190311","0.0","0.19794521","0.0","1","8","","false","Peripharal","AT1G25420","10.0","","1","0","0","2MRP","0.63164517","false","0","AT1G25420","47","0","","0.0","",""
"70","38","4.85582468","0.00136269","0.20593824","0.0","8","8","","false","inner","AT5G59790","6.25","","8","0","0","","0.64947048","false","0","AT5G59790","8","24336","","0.27631579","",""
"35","14","5.28719723","0.00256474","0.18913613","0.0","4","9","","false","Peripharal","AT5G37055","4.0","","4","0","0","2MRP","0.6102548","false","0","AT5G37055","27","20242","","0.33333333","",""
"95","58","3.65743945","0.05427013","0.27341533","0.0","17","7","","false","inner","AT5G22310","10.94117647","","17","0","0","","0.7584146","false","0","AT5G22310","1","524002","EffeTarg","0.08644501","",""
"65","28","4.76585928","0.0043736","0.20982575","0.0","6","8","","false","inner","AT3G51720","7.5","","6","0","0","","0.65764916","false","0","AT3G51720","14","46058","","0.25","",""
"35","15","4.70242215","7.2858E-4","0.21265636","0.0","3","8","","false","Peripharal","AT3G49160","10.0","","3","0","0","","0.66341617","false","0","AT3G49160","27","10368","EffeTarg","0.39130435","",""
"10","4","5.53633218","0.0","0.180625","0.0","1","9","","false","Peripharal","AT1G64180","7.0","","1","0","0","","0.58760617","false","0","AT1G64180","47","0","","0.0","",""
"65","34","4.53748558","0.00605303","0.22038638","0.0","7","8","","false","inner","AT1G25320","7.85714286","","7","0","0","","0.6784104","false","0","AT1G25320","12","62246","","0.22119816","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G25275","103.0","","1","0","0","","0.63741218","false","0","AT1G25275","6","0","","0.0","",""
"55","27","4.38062284","0.0","0.22827804","0.0","1","7","","false","inner","AT1G24764","53.0","","1","0","0","2MRP","0.69267065","false","0","AT1G24764","17","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G24625","103.0","","1","0","0","","0.72056202","false","0","AT1G24625","7","0","","0.0","",""
"0","2","5.54209919","0.0","0.18043704","0.0","1","9","","false","Peripharal","AT1G24050","3.0","","1","0","0","","0.58708189","false","0","AT1G24050","47","0","EffeTarg","0.0","",""
"50","22","5.66435986","0.0","0.17654246","0.0","1","9","","false","inner","AT1G23390","43.0","","1","0","0","","0.57596729","false","0","AT1G23390","20","0","","0.0","",""
"60","27","4.54786621","0.00230681","0.21988334","0.0","4","8","","false","","HopP1_Pto DC3000","27.0","","3","0","0","","0.67746671","false","1","HopP1_Pto DC3000",,"14950","","0.5","",""
"65","28","4.06920415","0.00688937","0.2457483","0.0","4","7","","false","","HopO1-2_Pto DC3000","27.75","","4","0","0","","0.72098144","false","0","HopO1-2_Pto DC3000",,"67794","","0.28157895","",""
"65","27","4.33564014","0.0098593","0.23064645","0.0","3","8","","false","","HOPF_group","32.33333333","","3","0","0","","0.69675999","false","0","HOPF_group",,"94356","","0.34057971","",""
"65","27","4.07958478","0.00967284","0.24512299","0.0","5","8","","false","","HopBF1_Pla 107","18.8","","5","0","0","","0.72003775","false","0","HopBF1_Pla 107",,"65496","","0.20941176","",""
"60","27","4.14417532","4.0756E-4","0.24130253","0.0","2","7","","false","","HopAT1_Pph 1448A","34.0","","2","0","0","","0.71416588","false","0","HopAT1_Pph 1448A",,"7730","","0.53225806","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","","HOPAR1_group","53.0","","1","0","0","","0.677257","false","0","HOPAR1_group",,"0","","0.0","",""
"60","27","4.5432526","0.00256956","0.22010663","0.0","3","8","","false","","HOPAO1_group","19.0","","3","0","0","","0.67788613","false","0","HOPAO1_group",,"19050","","0.33962264","",""
"70","45","3.98039216","0.01004338","0.25123153","0.0","10","7","","false","inner","HARXLL518_WACO9","9.5","","10","0","0","","0.72905526","false","0","HARXLL518_WACO9","7","117502","","0.1328125","",""
"70","38","4.06459054","0.01210884","0.24602724","0.0","10","7","","false","","HARXLL445_group","10.125","","9","0","0","","0.72140086","false","1","HARXLL445_group",,"80006","","0.14484127","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","HARXLL108","53.0","","1","0","0","","0.677257","false","0","HARXLL108","14","0","","0.0","",""
"60","27","4.08650519","0.00276042","0.24470787","0.0","2","8","","false","inner","HARXL69","45.5","","2","0","0","","0.71940862","false","0","HARXL69","14","38568","","0.52352941","",""
"60","27","4.5017301","0.00639544","0.22213682","0.0","4","8","","false","inner","HARXL68","14.5","","4","0","0","","0.6816609","false","0","HARXL68","14","41334","","0.25","",""
"60","27","4.12226067","0.00399328","0.24258534","0.0","2","8","","false","inner","HARXL62","42.0","","2","0","0","","0.71615812","false","0","HARXL62","14","34934","","0.50617284","",""
"60","27","4.50519031","4.9245E-4","0.22196621","0.0","3","8","","false","inner","HARXL145","24.33333333","","3","0","0","","0.68134634","false","0","HARXL145","14","7048","","0.38251366","",""
"70","35","4.04844291","0.00680972","0.24700855","0.0","7","7","","false","inner","HARXL10_WACO9","13.28571429","","7","0","0","","0.72286883","false","0","HARXL10_WACO9","9","61310","","0.17303823","",""
"65","27","4.11418685","0.00132424","0.2430614","0.0","3","7","","false","","AVRRPM1_group","28.0","","3","0","0","","0.7168921","false","0","AVRRPM1_group",,"18770","","0.38571429","",""
"95","53","3.61361015","0.02674922","0.27673157","0.0","13","7","","false","","avrPto_group","10.84615385","","13","0","0","","0.76239908","false","0","avrPto_group",,"178490","","0.09748667","",""
"60","27","4.08650519","0.00276042","0.24470787","0.0","2","8","","false","","AvrPto5_Pma M4a","45.5","","2","0","0","","0.71940862","false","0","AvrPto5_Pma M4a",,"38568","","0.52352941","",""
"95","47","3.54786621","0.05213315","0.28185956","0.03571429","8","7","","false","","avrC_group","28.625","","8","0","0","","0.7683758","false","0","avrC_group",,"238918","","0.14906417","",""
"95","59","3.48788927","0.04892368","0.28670635","0.0","19","7","","false","","ATR1_group","11.57894737","","19","0","0","","0.77382825","false","0","ATR1_group",,"457128","","0.07556391","",""
"95","62","3.74394464","0.04797029","0.26709797","0.0","25","7","","false","","ATR13_group","6.64","","25","0","0","","0.75055049","false","0","ATR13_group",,"555934","","0.06064516","",""
"95","55","3.82468281","0.02648333","0.26145959","0.0","15","7","","false","inner","AT5G67200","9.53333333","","15","0","0","","0.74321065","false","0","AT5G67200","1","246490","","0.0969697","",""
"60","27","4.54786621","0.00230681","0.21988334","0.0","2","8","","false","inner","AT5G62230","27.0","","2","0","0","2MRP","0.67746671","false","0","AT5G62230","14","14950","","0.5","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT5G61480","53.0","","1","0","0","","0.677257","false","0","AT5G61480","14","0","","0.0","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT5G49780","53.0","","1","0","0","","0.677257","false","0","AT5G49780","15","0","","0.0","",""
"65","27","4.34486736","0.00401271","0.23015662","0.0","5","8","","false","inner","AT5G45780","13.8","","5","0","0","","0.69592115","false","0","AT5G45780","15","43018","","0.22068966","",""
"60","27","4.34717416","0.00151167","0.23003449","0.0","3","8","","false","inner","AT5G45490","20.0","","3","0","0","","0.69571144","false","0","AT5G45490","15","16898","","0.33928571","",""
"60","27","4.53863899","0.00252886","0.22033037","0.0","3","8","","false","inner","AT5G37450","19.33333333","","3","0","0","","0.67830555","false","0","AT5G37450","16","20636","","0.34591195","",""
"60","27","4.50403691","3.2756E-4","0.22202305","0.0","2","8","","false","inner","AT5G25930","30.0","","2","0","0","","0.68145119","false","0","AT5G25930","16","5288","","0.51785714","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT5G20480","53.0","","1","0","0","4CND","0.677257","false","0","AT5G20480","16","0","","0.0","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT5G16000","53.0","","1","0","0","4CND","0.677257","false","0","AT5G16000","16","0","","0.0","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT5G05400","53.0","","1","0","0","","0.677257","false","0","AT5G05400","16","0","","0.0","",""
"60","27","4.51326413","0.00545962","0.22156913","0.0","4","8","","false","inner","AT5G01890","15.5","","4","0","0","","0.68061235","false","0","AT5G01890","16","42896","","0.25892857","",""
"60","27","4.49134948","5.5107E-4","0.22265023","0.0","3","8","","false","inner","AT4G29450","24.0","","3","0","0","","0.68260459","false","0","AT4G29450","16","7830","","0.37704918","",""
"60","27","4.14417532","4.0756E-4","0.24130253","0.0","2","7","","false","inner","AT4G28650","34.0","","2","0","0","5NO PHE5NOTYPE","0.71416588","false","0","AT4G28650","16","7730","","0.53225806","",""
"65","27","4.16147636","0.00444348","0.24029933","0.0","5","7","","false","inner","AT4G26540","13.0","","5","0","0","","0.71259306","false","0","AT4G26540","16","32670","","0.21052632","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT4G20270","53.0","","1","0","0","2MRP","0.677257","false","0","AT4G20270","16","0","","0.0","",""
"60","27","4.51672434","3.0374E-4","0.22139939","0.0","2","8","","false","inner","AT3G56370","34.5","","2","0","0","","0.68029779","false","0","AT3G56370","16","4870","","0.55833333","",""
"65","28","4.02306805","0.00159036","0.24856651","0.0","4","7","","false","inner","AT3G53970","19.5","","4","0","0","","0.72517563","false","0","AT3G53970","13","23730","","0.2983871","",""
"65","27","4.01730104","0.00417857","0.24892334","0.0","4","7","","false","inner","AT3G46710","17.75","","4","0","0","","0.72569991","false","0","AT3G46710","17","35490","","0.27016129","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT3G20600","53.0","","1","0","0","4CND","0.677257","false","0","AT3G20600","17","0","","0.0","",""
"70","45","4.27566321","0.01168892","0.23388185","0.0","10","8","","false","inner","AT3G20190","11.8","","10","0","0","","0.70221244","false","0","AT3G20190","7","151450","","0.13846154","",""
"65","27","4.47289504","0.00522603","0.22356885","0.0","5","8","","false","inner","AT2G35620","13.6","","5","0","0","","0.68428227","false","0","AT2G35620","17","49828","","0.21355932","",""
"65","27","4.16724337","0.00435721","0.23996679","0.0","3","8","","false","inner","AT2G28970","31.66666667","","3","0","0","","0.71206878","false","0","AT2G28970","17","22658","","0.36507937","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT2G01820","53.0","","1","0","0","","0.677257","false","0","AT2G01820","17","0","","0.0","",""
"60","27","4.4106113","6.2327E-4","0.22672594","0.0","2","8","","false","inner","AT1G69990","29.5","","2","0","0","","0.68994443","false","0","AT1G69990","17","8200","","0.51818182","",""
"55","27","4.55017301","0.0","0.21977186","0.0","1","8","","false","inner","AT1G51860","53.0","","1","0","0","","0.677257","false","0","AT1G51860","17","0","","0.0","",""
"70","37","4.25605536","0.01256707","0.23495935","0.0","8","8","","false","inner","AT1G51660","11.5","","8","0","0","","0.70399497","false","0","AT1G51660","9","106750","","0.14","",""
"95","73","3.55132641","0.1468683","0.28158493","0.0","53","7","","false","inner","AT1G22920","4.8490566","","53","0","0","2MRP","0.76806124","false","0","AT1G22920","1","1273456","EffeTarg","0.02960813","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G22840","103.0","","1","0","0","","0.72056202","false","0","AT1G22840","7","0","","0.0","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G22760","103.0","","1","0","0","","0.72056202","false","0","AT1G22760","7","0","","0.0","",""
"35","16","4.55132641","0.0","0.21971617","0.0","1","8","","false","Peripharal","AT1G22630","31.0","","1","0","0","","0.67715214","false","0","AT1G22630","27","0","","0.0","",""
"70","42","3.98615917","0.01398388","0.25086806","0.0","8","7","","false","inner","AT5G06820","17.0","","8","0","0","","0.72853098","false","0","AT5G06820","8","149516","","0.14814815","",""
"15","5","4.98500577","0.0","0.20060157","0.0","1","8","","false","Peripharal","AT1G21840","8.0","","1","0","0","4CND","0.63772675","false","0","AT1G21840","47","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G21790","103.0","","1","0","0","","0.63741218","false","0","AT1G21790","7","0","","0.0","",""
"65","34","5.64359862","1.005E-5","0.17719191","0.0","2","9","","false","inner","AT1G21410","41.0","","2","0","0","3CLB","0.57785467","false","0","AT1G21410","12","234","","0.8","",""
"75","47","4.07381776","0.0","0.24546999","0.0","1","7","","false","inner","AT1G20630","103.0","","1","0","0","","0.72056202","false","0","AT1G20630","7","0","","0.0","",""
"20","7","5.33102653","0.0","0.18758113","0.0","1","8","","false","Peripharal","AT1G20140","13.0","","1","0","0","","0.60627032","false","0","AT1G20140","47","0","","0.0","",""
"65","32","4.5467128","0.00814741","0.21993912","0.0","8","8","","false","inner","AT5G58430","2.5","","8","0","0","","0.67757156","false","0","AT5G58430","13","46118","","0.15","",""
"15","5","5.5455594","0.0","0.18032446","0.0","1","9","","false","Peripharal","AT1G18740","8.0","","1","0","0","","0.58676733","false","0","AT1G18740","47","0","","0.0","",""
"75","47","4.98846597","0.0","0.20046243","0.0","1","9","","false","inner","AT1G18720","103.0","","1","0","0","2MRP","0.63741218","false","0","AT1G18720","7","0","","0.0","",""
"35","16","4.32871972","0.00100565","0.23101519","0.0","2","8","","false","Peripharal","AT1G18660","28.5","","2","0","0","","0.69738912","false","0","AT1G18660","27","4338","","0.50925926","",""
"65","27","4.37485582","0.00243201","0.22857896","0.0","5","8","","false","inner","HARXL16","15.4","","5","0","0","","0.69319493","false","0","HARXL16","14","26776","","0.22857143","",""
